"ID","yield_kg","Max_Max_height_m","Max_Ave_height_m","Max_area_plant_m2","Max_volume_plant_m3"
"MORAG",3.96833333332269,0.462500000001333,0.227537499986084,0.359703333373471,0.078672072124399
"MORENE",4.64666666665603,0.636250000001333,0.320149999986084,0.63077499999847,0.176892940749399
"MOZART",5.51583333332269,0.588750000001333,0.289524999986084,0.465834999873471,0.129574130624399
"MYATTS_ASHLEAF",3.19166666665603,0.493750000001333,0.195849999986084,0.30661874987347,0.053820106374399
"NADINE",4.43666666665603,0.490000000001333,0.264224999986084,0.351402083373471,0.080633693499399
"NAVAN",5.15749999998936,0.593750000001333,0.301324999986084,0.47608249987347,0.127772509999399
"NDTX_4271_5-R",4.43499999998936,0.547500000001333,0.238249999986084,0.386630624998471,0.100731697874399
"NICOLA",6.06333333332269,0.596250000001333,0.323324999986084,0.477009166623471,0.137410959749399
"NOVELLA",3.54166666665603,0.497500000001333,0.237787499986084,0.318901666748471,0.072193300999399
"OLYMPUS",3.83499999998936,0.600000000001333,0.324337499986084,0.415278750123471,0.122050404874399
"OPERA",5.02666666665603,0.665000000001333,0.341737499986084,0.495073749998471,0.136855177499399
"ORCHESTRA",4.76333333332269,0.521250000001333,0.257524999986084,0.453685833123471,0.097056721749399
"ORIANA",4.07916666665603,0.561250000001333,0.302337499986084,0.480285833373471,0.127519285999399
"OTHELLO",6.59499999998936,0.443750000001333,0.227149999986084,0.464253749998471,0.086111183249399
"PALADIN",4.63416666665603,0.563750000001333,0.306774999986084,0.408860416748471,0.107473618749399
"PANDA",4.64666666665603,0.653750000001333,0.362074999986084,0.63589416662347,0.222815340999399
"PARAMOUNT",6.03083333332269,0.543750000001333,0.256287499986084,0.564222083373471,0.139273443624399
"PATRONES",5.23083333332269,0.593750000001333,0.297537499986084,0.479483333248471,0.136064123874399
"PENTLAND_ACE",4.61083333332269,0.590000000001333,0.307024999986084,0.494388333248471,0.121362643999399
"PENTLAND_BEAUTY",4.05333333332269,0.547500000001333,0.273662499986084,0.351107500248471,0.083468787999399
"PENTLAND_CROWN",5.04249999998936,0.563750000001333,0.289837499986084,0.442105833248471,0.124381336499399
"PENTLAND_DELL",3.74666666665603,0.488750000001333,0.244087499986084,0.375707500123471,0.078758367749399
"PENTLAND_IVORY",4.04666666665603,0.556250000001333,0.266999999986084,0.510153958248471,0.111193850249399
"PENTLAND_JAVELIN",4.22916666665603,0.470000000001333,0.271274999986084,0.383312499998471,0.110863394999399
"PENTLAND_MARBLE",2.54333333332269,0.411250000001333,0.226699999986084,0.30459833337347,0.057758754249399
"PENTLAND_SQUIRE",4.57166666665603,0.561250000001333,0.261924999986084,0.384256250123471,0.099795895499399
"PEPO_1978",5.08499999998936,0.590000000001333,0.344849999986084,0.472120416623471,0.139215634374399
"PICASSO",7.10083333332269,0.625000000001333,0.336399999986084,0.52394666674847,0.157894387874399
"PIMPERNEL",4.98916666665603,0.576250000001333,0.369249999986084,0.61325749987347,0.224610334374399
"PIONEER",3.62083333332269,0.530000000001333,0.228799999986084,0.404331249998471,0.085574373499399
"PIXIE",4.77666666665603,0.500000000001333,0.253574999986084,0.478518749998471,0.111753243124399
"PREMIERE",4.46166666665603,0.526250000001333,0.228437499986084,0.401064166873471,0.082888224749399
"PRODUCENT",5.55666666665603,0.627500000001333,0.340487499986084,0.538032499998471,0.174014846124399
"PROVOST",4.45083333332269,0.566250000001333,0.255399999986084,0.420747499998471,0.101295727874399
"R.P.LUSTRE",3.20416666665603,0.541250000001333,0.260524999986084,0.31194999999847,0.060814544249399
"RANGER_RUSSET",3.56749999998936,0.485000000001333,0.217849999986084,0.36038624999847,0.080149481499399
"RATTE",3.75666666665603,0.476250000001333,0.241137499986084,0.484431666748471,0.117450777374399
"RECORD",2.24666666665603,0.500000000001333,0.235224999986084,0.344884583248471,0.090246089124399
"REMBRANDT",4.80249999998936,0.516250000001333,0.271724999986084,0.428102499998471,0.099511231999399
"RIO_ROJO",3.81583333332269,0.442500000001333,0.209687499986084,0.29955416674847,0.062152617874399
"ROBIJN",4.76583333332269,0.781250000001333,0.423024999986084,0.613512083498471,0.235494757749399
"ROCKET",5.98749999998936,0.506250000001333,0.252337499986084,0.41103708324847,0.092310087249399
"RODE_STAR",4.19416666665603,0.685000000001333,0.396462499986084,0.676067916748471,0.257141986749399
"ROMANO",4.76916666665603,0.557500000001333,0.271737499986084,0.44834791674847,0.113785035749399
"ROMEO",4.85249999998936,0.733750000001333,0.413024999986084,0.61637541674847,0.246018721624399
