"ID","PC1","PC2","PC3","PC4","PC5"
"VAN_GOGH",-2.19114837970961,-0.144784120162902,2.47623996252258,-1.3824909176659,0.601171483899111
"VANTAGE",-3.21549033290753,-1.98044404595486,-0.0130316906368406,-2.38696080059805,2.15584198142807
"VERDI",-2.63952367068873,-0.523731055731729,2.5172273819811,-1.20908084221592,-1.78800998395462
"VICTORIA",-2.64058044726078,1.24910985584171,1.09765021456235,1.3038304475369,2.30719130414919
"VIVALDI",-2.8133058679674,2.25911676803584,-0.796726429839574,-2.68224249078112,0.785350923090404
"WILJA",-2.3805755552161,-0.981371987674255,0.36880787354073,-3.95095572874519,4.2452667433191
"WINSTON",4.48498191720568,1.90791384416823,0.967565148981658,1.02110533238125,0.0120547640889504
"XD2-21",0.629578529573544,-0.962761972446296,-2.96098264705123,-0.657075004859247,-0.973615455701022
"YUKON_GOLD",-0.128999531577984,2.39501660132329,-1.38917604108579,4.4391320457265,1.25522951182556
"ZORBA",-2.46091237160258,0.0638252429779401,-0.842229596775735,-1.04005603035235,2.37894340195464
