"ID","yield_kg","Max_Max_height_m","Max_Ave_height_m","Max_area_plant_m2","Max_volume_plant_m3","DAPC_cluster_1","DAPC_cluster_2","DAPC_cluster_3","DAPC_cluster_4","STRUCTURE_K1","STRUCTURE_K2","STRUCTURE_K3","PC1","PC2","PC3","PC4","PC5"
"EOS",6.82083333335219,0.661249999997001,0.346175000008685,0.532187083248637,0.178679685373447,0.507368777488859,0.00773962045286219,6.99577337047936e-05,0.484821644324574,0.3891,0.4839,0.127,0.613462883089522,1.62424836879273,0.573140830061061,2.60376337235204,-0.13513497390447
"EPICURE",3.79250000001886,0.526249999997001,0.285537500008685,0.406629166748636,0.104838359498447,0.00286550134138767,6.36807886928667e-07,0.936341349581348,0.0607925122693777,0.1193,0.3914,0.4892,-2.93882577965079,-3.08595605518547,-2.91974339352992,1.60681673422326,-1.2276065127628
"ERNTESTOLZ",4.80833333335219,0.557499999997001,0.332437500008685,0.463586666748636,0.130226157248447,0.941521896189569,6.62645008590407e-06,0.00912528652372284,0.0493461908366224,0.119,0.5257,0.3553,-2.50368721774637,-1.06289149162544,-0.315516977303484,0.39673908052871,0.372878522191557
"ESCORT",6.30500000001886,0.571249999997001,0.315762500008685,0.523616250123637,0.131641381623447,0.998617563230912,1.47670733979602e-06,7.91333724041704e-08,0.00138088092837614,0.2638,0.6627,0.0735,-1.06211518032451,2.93605721993565,2.91030593183659,-0.00393668867807857,-0.812709250612719
"ESMERALDA",2.57666666668552,0.487499999997001,0.230112500008685,0.415743333373637,0.0919156577484466,0.961327065310072,5.38021996781321e-05,0.000174010327348808,0.0384451221629007,0.2484,0.5136,0.238,-1.4418124941631,0.080918250311237,1.33784207323691,-0.950725396165137,-0.691986253607307
"ESTIMA",5.63666666668553,0.592499999997001,0.280612500008685,0.389354999998637,0.0957505254984466,0.912368089258221,0.000132816445372638,0.000472056841650145,0.0870270374547563,0.2076,0.5568,0.2356,-0.731531931721467,0.293525609432699,0.580864946961213,0.485816491259429,0.75741531011194
"EVE_BALFOUR",5.40250000001886,0.519999999997001,0.289475000008685,0.475524374998636,0.128391075248447,0.000386031832955819,0.000517756210025102,0.00124634555901652,0.997849866398003,0.4606,0.2723,0.2671,2.5155075775688,0.578695338671955,-2.28071020349044,-1.28119619662658,-2.82380935745908
"EXCALIBUR",5.27750000001886,0.676249999997001,0.364450000008685,0.476445416623637,0.175613916248447,0.00580314025194208,0.12162895232015,8.34909396565499e-07,0.872567072518511,0.7609,0.2296,0.0095,4.96816143595609,2.69061136508597,1.30437308818865,-1.47809291643424,-0.278319257826002
"EXQUISA",4.80916666668552,0.568749999997001,0.289837500008685,0.488521666748637,0.116823795998447,0.998573390074305,4.0987161632677e-09,3.37263488543415e-05,0.00139287947812477,0.0372,0.7268,0.236,-3.90897125438569,1.11091623083775,1.65977435388547,-0.936659633100538,-2.94204005160352
"FESTIVAL",3.05083333335219,0.418749999997001,0.187675000008685,0.259197916623636,0.0490988578734466,0.999190226395681,4.47735280596901e-07,3.9007821590448e-08,0.000809286861216505,0.233,0.6904,0.0766,-1.76502833238178,2.68916764471955,2.60589520109006,0.497514796639957,1.3216125527102
"FIANNA",3.80750000001886,0.466249999997001,0.241025000008685,0.315696666748637,0.0695996477484466,0.703799617551241,1.41858741759729e-06,3.66130954523585e-06,0.296195302551796,0.2491,0.6584,0.0925,-1.17234410521353,2.35232653443451,-1.30973365771287,-0.28027426372288,2.64090876245377
"FIFTYFOLD",3.14000000001886,0.527499999997001,0.299900000008685,0.310501249873637,0.0889753166234466,3.10663841590424e-05,2.69945534171054e-06,0.999683410439462,0.000282823721037124,0.1556,0.2128,0.6317,-2.05761162771616,-5.54797284134355,-1.72808852609633,0.42037076385149,-2.44900018512635
"FONTANE",4.62916666668553,0.579999999997001,0.281762500008685,0.426101666748636,0.105648287873447,0.999040732045143,4.44985957681116e-05,9.33871809375916e-07,0.000913835487279852,0.239,0.5891,0.1718,-2.13149851730465,0.901971401387774,2.95684963997059,2.46141231908222,3.37002281310778
"FORTYFOLD",4.53500000001886,0.511249999997001,0.236825000008685,0.399998333373636,0.0815751646234466,0.0020981709672997,1.58015677982153e-07,0.997702130805622,0.00019954021140039,0.0135,0.3233,0.6631,-4.08671966593275,-5.30121834272299,-1.87877662561954,-0.262935126178346,0.0473136101812492
"FRONTIER_RUSSET",3.12583333335219,0.481249999997001,0.221725000008685,0.315020833248636,0.0684107683734466,0.0515481231761181,0.000248779656243204,0.0797454004616599,0.868457696705979,0.2421,0.4311,0.3268,-1.50107152416365,-0.765655116354024,-3.89840858064147,4.68707398039165,1.01237083453344
"G.81071",4.02000000001886,0.529999999997001,0.263500000008685,0.434738750123637,0.105232804123447,0.00624779936338133,0.000204691765143959,7.12053770322246e-05,0.993476303494442,0.3958,0.4403,0.1639,1.61065136228283,1.23480381866182,-0.932016685301321,0.283708690997565,-0.603748017217277
"G.88661",4.18250000001886,0.567499999997001,0.269162500008685,0.378101666748637,0.0969537508734466,0.0220706893957604,0.00190554863687399,3.69090601980788e-06,0.976020071061346,0.4367,0.4834,0.0799,1.47282649485558,2.34516558468539,-1.17851947082671,2.73854944776262,2.11053400363218
"G.886611",5.33583333335219,0.541249999997001,0.277312500008685,0.536073333498637,0.123322787873447,0.00397651657792936,0.000502705606150381,7.79600313694154e-07,0.995519998215607,0.4826,0.4808,0.0366,2.03823828998706,3.06911008390109,-1.27289726688832,3.7736567955472,0.358517359934548
"G.8867Y%12",4.57083333335219,0.513749999997001,0.237250000008685,0.399647916498637,0.0877563557484466,0.0103449498606229,3.76579410316624e-06,1.48632695078602e-06,0.989649798018323,0.3694,0.5926,0.038,0.923443498953422,2.90731017164705,-2.09139272554483,1.94082719487998,0.0442958323279909
"G.88839",2.35250000001886,0.552499999997001,0.277662500008685,0.349080416748637,0.0977574284984466,0.99998974096737,5.84409287975286e-10,4.68030564412756e-08,1.021164516473e-05,0.0213,0.8858,0.0929,-2.63497396798075,1.73894999594346,3.72644833627116,0.128124179750077,-1.88175942591363
"G.88842",4.57166666668553,0.609999999997001,0.357912500008685,0.439718333373637,0.147641073998447,0.992576999769097,1.0651819466415e-08,2.25170363083824e-07,0.0074227644087203,0.152,0.7691,0.0789,-1.71120027913305,2.45460636144833,0.780890610162426,-0.945124460350703,0.0208851651010233
"GALACTICA",5.54333333335219,0.596249999997001,0.301962500008685,0.503893333248636,0.139687956998447,0.562932401063533,2.94207626048383e-06,0.000206015296974533,0.436858641563232,0.2251,0.5496,0.2253,-1.26490871658747,1.06751311842376,-2.21474401268423,-4.68658101336814,0.442419324522597
"GEMSON",4.82000000001886,0.553749999997001,0.279137500008685,0.450890833248636,0.109084342623447,0.000202806070272733,3.3837311487866e-05,0.000557408903473194,0.999205947714766,0.3973,0.3725,0.2303,1.83659850309211,0.209142856469036,-3.16374181913381,-1.32117967894532,-1.13042174213872
"GL.76B/102",2.12083333335219,0.466249999997001,0.219887500008685,0.396609583373637,0.0905928333734466,0.362363341396277,0.00532441738907398,0.625879037416156,0.00643320379849274,0.1572,0.3653,0.4775,-2.26263204254392,-3.43023259713845,0.84239995551881,0.723543894825188,-0.771256093371883
"GL.76B/94",4.07000000001886,0.517499999997001,0.235250000008685,0.427067083248637,0.0897182178734466,0.0806866123888659,5.07752331799637e-07,0.918427718780398,0.000885161078404372,0.0192,0.3869,0.5939,-3.44872816133067,-3.64226158622689,-0.302270656463143,-1.33501713037452,-1.18371815542162
"GL.77M/106",3.99750000001886,0.638749999997001,0.367537500008685,0.485725624998637,0.160792825248447,0.0016308496304508,0.0202156044414016,0.00370582651438112,0.974447719413767,0.4852,0.2811,0.2337,2.90385804326055,1.01169330461738,-0.395690207488292,1.44930687301143,-3.7354021343936
"GL.78/166",2.47583333335219,0.512499999997001,0.245837500008685,0.428087916623636,0.0909606796234466,0.000148178960598015,1.21823401764365e-05,0.999827119004185,1.25196950408191e-05,0.0548,0.2372,0.708,-2.47237651142351,-5.89461968432038,0.0703493290657661,-1.56802368152532,-0.888832885950893
"GL.78/53",3.21333333335219,0.472499999997001,0.246837500008685,0.338249583248637,0.0658441566234466,4.25479414852337e-05,0.00571829556053282,0.994195427677931,4.37288200508902e-05,0.2729,0.1042,0.6229,0.216663389741437,-4.40866532314659,0.691087270657822,0.958277157235089,-3.79985191957683
"GL.78/97",3.47666666668552,0.613749999997001,0.327787500008685,0.483719583498637,0.132048142373447,0.000323787962048778,0.000103191430925191,0.999530259450914,4.27611561125758e-05,0.142,0.2101,0.6479,-1.82889735642374,-5.07267868929097,0.549975593215751,-0.565104524168394,-2.26689387535699
"GL.79/42",4.60750000001886,0.561249999997001,0.267675000008685,0.545575416748637,0.129959503498447,0.000448780917544645,0.000246218466257348,0.999274772915008,3.02277011899128e-05,0.1928,0.1929,0.6142,-1.47261415301573,-4.85304094248123,1.33249813952533,1.1175050046767,-2.84455498069012
"GL.79/45",4.31916666668552,0.504999999997001,0.200512500008685,0.447975833248636,0.0815715641234466,0.00299900261039283,0.000147421068317636,0.995166690666989,0.00168688565430071,0.1584,0.2112,0.6304,-0.870464127253947,-3.83113555073361,0.634432687450058,-1.12333274774533,-3.80263391440142
"GL.81_NT_25",5.11000000001886,0.579999999997001,0.280937500008685,0.499818333248636,0.137933613123447,4.3418558013029e-08,0.999948530030091,4.93369841065872e-05,2.08956724425477e-06,0.4922,0.0149,0.4929,3.81593269379255,-5.78944435057421,2.39863375328351,-1.76413147845367,0.944356723926428
"GLADIATOR",5.31500000001886,0.647499999997001,0.373412500008685,0.546436249998637,0.201884916123447,0.857302243599574,4.62853638629822e-06,2.20628523246498e-06,0.142690921578807,0.294,0.638,0.068,-1.38546242457923,3.34787621007787,0.0525406327651256,2.28348725173379,1.52646254077406
"GLAMIS",5.59500000001886,0.616249999997001,0.356962500008685,0.509323749998636,0.163183529498447,0.00203210164850873,0.931002657194151,2.62895309590167e-05,0.0669389516263813,0.5246,0.3076,0.1679,3.50831042251284,-0.723855454873377,1.94143938057107,1.64155747594378,1.06451287814501
"GOLDEN_MILLENNIUM",4.85083333335219,0.554999999997001,0.278587500008685,0.398711666873637,0.106282376123447,0.000226230428924656,0.885184496372778,5.72039548470062e-05,0.11453206924345,0.6602,0.1583,0.1815,4.25590585410376,-0.0161850990362903,1.27048518034999,0.25034933796941,-1.48021286918531
"GOLDEN_NUGGET",3.79250000001886,0.524999999997001,0.243487500008685,0.488489166748637,0.115304194873447,0.743618672628355,7.24967532827044e-05,2.58567177726465e-05,0.25628297390059,0.3098,0.6297,0.0605,0.558746213900437,1.65968969544688,1.1376995794646,-2.10676811973234,0.68311365888813
"GOLDEN_WONDER",3.74833333335219,0.734999999997001,0.365550000008685,0.520368750123636,0.182071001373447,0.000889715761358862,2.0907361336979e-06,0.997507583000163,0.00160061050234463,0.0969,0.2437,0.6594,-2.68151286238628,-5.01524469629416,-1.23101404850465,0.371316092374564,-2.32426727000877
"GRANOLA",6.33750000001886,0.614999999997001,0.337262500008685,0.505118749873637,0.163635338498447,0.998634226858471,1.91939625378177e-06,2.07268004271471e-05,0.00134312694484794,0.2092,0.6162,0.1746,-2.53069649617272,2.44254820213961,3.77808700374398,2.85920506585378,-3.32823934676306
"H1H3_101",3.23416666668552,0.568749999997001,0.314250000008685,0.397162500123637,0.116213211248447,1.40164651470207e-11,0.999998735289778,1.24836958448916e-06,1.6326620398739e-08,0.5323,0.004,0.4637,5.54835367870242,-6.55328692629175,2.58714300499528,-0.597012604474362,1.70659576207677
"H1H3_3",6.06166666668552,0.507499999997001,0.257612500008685,0.459158333248636,0.0976307223734466,3.79651254222592e-05,0.979609084738919,0.000156057018063731,0.0201968931175952,0.5553,0.1499,0.2948,4.02640280838684,-2.14523041007349,0.683914665397783,0.346021292260077,1.19281209283485
"HARBOROUGH_HARVEST",4.08500000001886,0.523749999997001,0.291275000008685,0.425431250123636,0.121377321123447,1.01309175700624e-09,0.999995930653583,5.01627114082911e-11,4.06828316232957e-06,0.8157,0.0845,0.0998,6.78870145879076,0.300166307105279,2.71882861707644,3.69436748064347,0.32408606899671
"HARLEQUIN",4.87750000001886,0.551249999997001,0.336150000008685,0.529062499998637,0.168017076873447,0.975695304170327,8.97825002005267e-05,0.00175966783314749,0.0224552454963252,0.2474,0.5126,0.24,-2.1093207716362,1.28085921027783,2.71934160945273,4.36357533505973,-3.81469061243171
"HERMES",5.24083333335219,0.529999999997001,0.289450000008685,0.489075833373637,0.131438372748447,0.988954427659519,8.2271182093206e-07,4.74739546042069e-05,0.0109972756740561,0.1638,0.6206,0.2156,-2.41940322668251,1.14047214915285,0.946245837578412,-0.839457632922987,0.0950707850930746
"HIGHLAND_BUR._RED",2.93750000001886,0.508749999997001,0.219662500008685,0.321078333248636,0.0658962731234466,4.12615197087512e-07,1.10770581765647e-07,0.999999305768058,1.70846163423766e-07,0.022,0.0935,0.8845,-1.68535324920054,-8.22478282587233,-0.597782250692348,-1.97912484545691,-2.60880532903319
"HOME_GUARD",3.92000000001886,0.476249999997001,0.233112500008685,0.368957083248637,0.0654029793734466,0.000290907341265025,0.00225287225663825,0.0107300704969599,0.986726149905137,0.3884,0.2761,0.3355,1.92545098639801,-1.96583588147836,-2.79989555470385,1.23069232706867,0.408206888779398
"HORIZON",6.10583333335219,0.668749999997001,0.340875000008685,0.565700416748636,0.183600279998447,0.996324084301572,1.90613730025109e-05,0.000458378440037107,0.00319847588538791,0.1274,0.5308,0.3418,-2.02014134052904,-1.29968731234856,1.51580748967658,-2.20821587367582,1.57038790523944
"INNOVATOR",5.21916666668552,0.531249999997001,0.270862500008685,0.436535416623636,0.102817442748447,0.201961489559176,7.16240249889208e-06,0.0061554213915248,0.7918759266468,0.1473,0.5177,0.3349,-1.60542129245677,-0.763792983958099,-3.9633051970859,-0.287664945468565,4.05854282917973
"INTERNATIONAL_KIDNEY",3.87833333335219,0.519999999997001,0.251500000008685,0.369658333248637,0.0769924613734466,5.88034737734701e-06,3.48690866642494e-07,0.999988652039637,5.11892211907259e-06,0.0099,0.0383,0.9518,-2.21685725549647,-7.05165017597348,-0.706375936149414,-2.00886554574964,-1.75055314527798
"ISLE_OF_JURA",5.15666666668552,0.621249999997001,0.303600000008685,0.595574999873636,0.161320263373447,0.00609818865012182,0.676209223925366,0.000652766718549263,0.317039820705963,0.5605,0.2188,0.2207,2.89627421485836,-0.301103218305493,1.11858600016314,-0.445124539293667,-0.117000522866194
"JULIETTE",3.61833333335219,0.519999999997001,0.248025000008685,0.454241666748636,0.0943647921234466,0.999977880063789,1.95951319809948e-09,7.12520539938224e-08,2.20467246434527e-05,0.0901,0.773,0.1369,-4.35318244250954,3.43370910456202,4.26651415621541,2.24397118858982,-3.25901545989277
"KARLENA",4.33333333335219,0.618749999997001,0.305950000008685,0.412447083248637,0.120961255248447,0.250518487858343,5.18678813995143e-05,0.00477289397085507,0.744656750289403,0.2338,0.4798,0.2864,-1.92319091548422,-0.0225010589094042,-3.50002881803754,0.8737862396277,2.53450724706364
"KERRS_PINK",5.84416666668552,0.729999999997001,0.418700000008685,0.588587499998636,0.228395904498447,6.89589241663079e-06,1.86766556649771e-05,0.992613682916137,0.00736074453578104,0.2237,0.1897,0.5866,0.0195375327212615,-4.91802994109232,-4.42433819393575,1.6282985631581,-0.0938994187585303
"KESTREL",4.55782689526886,0.532499999997001,0.262087500008685,0.347483333498636,0.0913661703734466,0.000570301647678277,0.0289576919610334,3.72232807563696e-06,0.970468284063213,0.7095,0.2647,0.0258,4.44787624646826,1.98042065012975,-0.460784231389829,-0.50948439005642,-1.44751898560095
"KIFLI",4.75916666668552,0.608749999997001,0.340525000008685,0.538820624873636,0.182063426623447,0.990039737567874,8.41800504248191e-05,0.000962304819309938,0.00891377756239158,0.1699,0.5721,0.258,-1.51310869199416,0.113383760238047,2.33565098488724,1.39543669893438,-2.07311234502718
"KING_EDWARD",4.46750000001886,0.616249999997001,0.284175000008685,0.452648749873637,0.111456216123447,1.13410509514946e-07,2.74300072310484e-07,0.999998866862459,7.45426958879238e-07,0.0978,0.0624,0.8399,-2.14744285818091,-7.58612390749188,-1.5389999617701,1.25090847571472,-3.02146260717964
"KINGSTON",5.01750000001886,0.628749999997001,0.346850000008685,0.450829166623636,0.151446339123447,3.67492033263392e-05,0.998291785612292,1.62911074366484e-05,0.00165517407694517,0.5812,0.1448,0.274,4.22410914836584,-1.00071480096364,2.51479487508825,0.494386602995765,-0.0234311259884078
"KUFRI_CHANDRAMUKHI",4.68333333335219,0.552499999997001,0.312000000008685,0.556107916748637,0.168131281873447,0.0438196065144457,0.000318388755624995,0.0159983410852166,0.939863663644713,0.2489,0.4385,0.3125,-0.979033614852875,-1.08680624264224,-2.68824447310415,1.85899901052056,2.30246036835661
"KUFRI_JYOTI",5.60583333335219,0.596249999997001,0.342375000008685,0.508144166623636,0.160966943373447,0.100223320426601,4.58884411238378e-06,0.000278401979112725,0.899493688750174,0.2793,0.5395,0.1812,-0.504136968344977,1.61818635379954,-2.2830453676494,-1.43268543367509,-1.47221435569071
"KURODA",6.44583333335219,0.691249999997001,0.357612500008685,0.528649583373637,0.166872690123447,0.997852672943119,3.07046605316145e-08,2.1017951658726e-07,0.00214708617270357,0.1462,0.7263,0.1274,-3.5373078293602,2.60329488651113,0.699427835182635,-0.349146513012585,3.93720053335255
"LADY_BALFOUR",6.88416666668552,0.604999999997001,0.338900000008685,0.549882499998636,0.157941197373447,0.000160947104039072,0.000276581101546623,7.43913512711141e-05,0.999488080443143,0.4779,0.3252,0.1969,3.17391904747882,0.936890849576369,-2.66935225759069,-3.01702092074485,-1.83122300751895
"LADY_CHRISTL",5.60083333335219,0.499999999997001,0.278437500008685,0.425993333498637,0.100369986123447,0.994524724189647,4.48382207955641e-06,0.00266309494229726,0.00280769704597626,0.1136,0.4997,0.3867,-2.33795726622112,-1.94546399033608,0.562092611971455,-1.16563294835889,1.59568182730924
"LADY_CLAIRE",4.58750000001886,0.518749999997001,0.284350000008685,0.444114166623637,0.116184833623447,0.999998959966568,1.48005341394311e-09,1.99568253259426e-07,8.38985125476826e-07,0.013,0.6562,0.3308,-4.68087559188746,-0.612566887896936,3.57211007005696,-2.74184079988876,3.11556963649858
"LADY_JO",4.77083333335219,0.602499999997001,0.300800000008685,0.475712500248636,0.113185986873447,0.998688469076213,5.82597873356966e-06,0.000846854870086377,0.000458850074966829,0.043,0.5116,0.4454,-3.30919558099887,-2.80546292307833,1.93096062489913,-2.94272365421732,3.52010638906156
"LADY_ROSETTA",4.52000000001886,0.516249999997001,0.290375000008685,0.483121249998636,0.126807936998447,0.880065480927115,8.90195858992548e-05,0.000341290016505082,0.119504209470481,0.2318,0.5373,0.2309,-1.91710901950154,-0.0493346146474961,1.67483179285423,-0.927698747181432,1.37860129169457
"LIBERTAS",3.04250000001886,0.668749999997001,0.304725000008685,0.492029583373637,0.138961073748447,0.998136353203265,1.77569228716332e-07,0.000891868855148342,0.000971600372358149,0.0465,0.5369,0.4166,-3.43435891600021,-2.24337610205511,0.760483238610255,-4.81567501357488,2.5504579776318
"LINDA",5.42833333335219,0.571249999997001,0.261912500008685,0.474846666623637,0.121826935748447,0.999787753467425,1.31469665583292e-09,0.000120472318675933,9.17728992028252e-05,0.0373,0.6721,0.2906,-4.52490024554898,1.17960794807034,2.48768584959477,1.77284595810281,-4.7071410520219
"LINTON",5.29583333335219,0.523749999997001,0.267787500008685,0.441083333373636,0.107172853623447,0.832005861209986,0.000301758642754314,8.05810743696754e-05,0.16761179907289,0.3043,0.5293,0.1664,-1.3209656417317,1.86943797868117,-0.380962420006605,2.37290474795121,2.69298249139431
"LINZER_DELIKATESS",4.63000000001886,0.504999999997001,0.240675000008685,0.401139583248636,0.0962178517484466,0.999622904290705,9.08543612422886e-09,0.00012982069429878,0.000247265929560302,0.0832,0.643,0.2738,-3.49650195097855,0.274389079432115,1.83541447112918,0.834204189945497,-2.61300661490296
"LIONHEART",5.05500000001886,0.708749999997001,0.400237500008685,0.544651041498637,0.205972443248447,0.987034653855467,2.94347472474832e-07,1.08669459914036e-06,0.0129639651024611,0.1873,0.6528,0.16,-2.10535996781985,1.60169294014464,0.442836700941177,-0.277862218088965,2.53359998272655
"MADELEINE",5.82166666668553,0.477499999997001,0.243225000008685,0.421330833248637,0.102775672248447,0.999705034748551,6.50471227038625e-08,6.20765206893965e-07,0.000294279439118849,0.154,0.6793,0.1666,-2.43928198819218,2.37628254905823,2.98980690375609,0.731446972369168,-0.800073040822601
"MADINGLEY",3.85333333335219,0.478749999997001,0.240350000008685,0.441712499998637,0.0926227882484466,0.976091182995544,9.7652948210741e-06,1.62704388708594e-05,0.0238827812707643,0.2625,0.5979,0.1396,-1.55467117368317,2.68250977013136,0.216754401363585,1.52080460703633,-0.383775671663361
"MAJESTIC",5.26583333335219,0.558749999997001,0.297237500008685,0.465352916623637,0.121872033998447,0.000595517802842447,6.47321770814615e-07,0.000115650966801591,0.999288183908585,0.294,0.4951,0.211,-0.172749718089029,0.582070849328874,-5.02300209220501,1.84946858637493,1.56221501377702
"MARABEL",5.34166666668553,0.452499999997001,0.236075000008685,0.503602499873637,0.112711125873447,0.999978585433656,6.93539427037534e-11,2.13215505231319e-09,2.14123648348068e-05,0.0865,0.8192,0.0943,-3.8554836312508,2.9349887235822,1.72686586099495,-0.37714337403214,0.303077537569326
"MARFONA",6.66083333335219,0.539999999997001,0.284262500008685,0.456709583248636,0.126832976998447,0.986365702470286,6.18742546837788e-06,7.46930666065213e-05,0.0135534170376394,0.1661,0.5458,0.2881,-2.33505927877826,-0.839398507964309,-0.013659727118415,-2.05830924191,4.13143732277011
"MARILYN",5.34500000001886,0.504999999997001,0.267075000008685,0.404123333373637,0.0939510144984466,0.994886376952666,5.66919503883094e-08,6.14926145991779e-06,0.00510741709392313,0.1393,0.6992,0.1615,-3.01988403565485,2.15080794932462,1.32803134699495,0.345076434861687,-1.56264998028216
"MARIS_ANCHOR",4.98083333335219,0.511249999997001,0.263062500008685,0.476093333373636,0.114100097873447,0.842862687937929,1.8720300630938e-05,0.00477200638445231,0.152346585376988,0.1685,0.5307,0.3008,-2.16436121757944,-0.653337022731982,-0.639751084939836,1.03464755590783,0.684925157236408
"MARIS_BARD",4.37666666668552,0.581249999997001,0.296512500008685,0.356226666748636,0.0877833839984466,0.00167529359891987,0.241698375979846,0.000474083859176556,0.756152246562057,0.4417,0.277,0.2813,2.17080588706153,-2.32484302206159,-1.80026257813137,-1.78235101167273,4.32281918167784
"MARIS_PEER",3.85916666668552,0.498749999997001,0.250287500008685,0.452590833248637,0.0942715198734466,0.000204350607923645,0.000568519751340984,0.00262976047531278,0.996597369165423,0.4047,0.3275,0.2678,1.72109832858545,-0.57873638902122,-2.76028491286599,0.447510575534335,0.464986327502992
"MARIS_PIPER",5.32833333335219,0.601249999997001,0.321250000008685,0.504524166623637,0.141997146873447,2.29366433609859e-12,0.999999998824667,8.56848035099252e-11,1.08735430268322e-09,0.7206,0.0074,0.272,7.33183366151473,-4.27948693363091,4.74777401594157,0.277120865057896,2.46964824080651
"MARKIES",5.34000000001886,0.719999999997001,0.418937500008685,0.565906249873636,0.234200651248447,0.999922964448343,4.91587326983185e-09,1.28779917576641e-06,7.57428366078856e-05,0.0542,0.7139,0.2319,-4.31685579581777,1.05095724453817,2.68765206455828,0.283092687781915,0.75194809774444
"MAXINE",4.53833333335219,0.552499999997001,0.260925000008685,0.390377708248636,0.0877256732484466,8.66311357177879e-05,0.690647282860952,1.93732422598403e-05,0.309246712761071,0.5892,0.2603,0.1504,4.34730362612845,-0.301254523447391,-0.0337114832091531,1.08693746400948,1.96686814549817
"MEGARA",4.40333333335219,0.512499999997001,0.274162500008685,0.485252499998637,0.134038735123447,0.999983359694605,8.04684226606983e-09,5.55712363305171e-08,1.6576687316178e-05,0.1128,0.7132,0.174,-3.29792709421765,1.73950831388747,3.75642355421469,-0.125606357527375,0.831979823756313
"MELODY",4.56750000001886,0.637499999997001,0.316737500008685,0.482756666623636,0.145105729998447,0.968855265788008,2.59662538882269e-05,0.000321690708612783,0.0307970772494914,0.1802,0.5721,0.2478,-2.32336215113637,0.284468898772826,1.01243702881207,-0.524432513472457,0.346715432434147
"MIDAS",4.94166666668553,0.646249999997001,0.386950000008685,0.405459583373637,0.153162839998447,0.00119193150873666,0.998740650370529,3.4829254152986e-06,6.39351953195999e-05,0.4741,0.2603,0.2656,2.60662428555196,-1.6387513610126,4.72906697111174,0.611959324951637,0.735172797274731
"MILVA",6.65833333335219,0.589999999997001,0.288112500008685,0.492733749998637,0.139231258248447,0.998759870252419,1.23775889234294e-07,5.02966370720957e-05,0.0011897093346197,0.0671,0.6653,0.2676,-2.99750123086372,0.677272957192206,1.7081830901568,-0.66283794120609,-2.24155059622942
"MIMI",1.90416666668552,0.337499999997001,0.130462500008685,0.236828333498636,0.0308316591234466,0.353912273041414,0.208107351394693,0.000512203408312977,0.43746817215558,0.4446,0.3727,0.1827,2.03900233171511,-0.10873606805457,2.34858762261495,-2.02495064911494,0.630651472472467
"MIRA",3.92250000001886,0.524999999997001,0.267687500008685,0.459594166623637,0.106647209623447,0.999709595594001,4.20343670627968e-08,2.35339149516713e-05,0.000266828456680249,0.0491,0.6194,0.3315,-2.77102796898376,-1.43305476456144,1.57058145446996,-3.9817286649356,0.763005196171033
"MOIRA",4.56416666668552,0.526249999997001,0.242787500008685,0.408970833373636,0.0868281654984466,0.896245330128195,3.92661200671229e-06,0.000377621095114836,0.103373122164683,0.2043,0.5747,0.221,-1.18495286038134,0.533666298933078,-0.189223404344313,-1.22783749899857,-0.983864967622561
"MONTROSE",4.96833333335219,0.676249999997001,0.361275000008685,0.517118749998637,0.168571420748447,3.9142627608041e-09,0.999990032221108,5.12753643008508e-06,4.83632819943565e-06,0.6312,0.0175,0.3514,5.46797894492022,-2.50506806392645,2.15864158673346,2.07372161065321,-1.94963466139786
"MORAG",3.96833333335219,0.462499999997001,0.227537500008685,0.359703333373637,0.0786720721234466,0.000105934689923515,0.000549583865331889,0.00244868400737443,0.99689579743737,0.4383,0.2913,0.2704,2.80426017131885,-0.756141667980925,-3.27417812060671,0.264334484172856,-1.33263719403878
"MORENE",4.64666666668552,0.636249999997001,0.320150000008685,0.630774999998637,0.176892940748447,0.999042311789766,1.19977418011683e-09,5.2838646271601e-06,0.000952403145832394,0.033,0.6938,0.2732,-3.40680077499143,0.58934202340181,-0.200358571707893,-2.50596660212579,2.9345092464966
"MOZART",5.51583333335219,0.588749999997001,0.289525000008685,0.465834999873637,0.129574130623447,0.999624223785598,4.76595904353923e-09,4.60074081862021e-10,0.000375770988369263,0.2079,0.7799,0.0122,-1.91188405664187,4.98462467931127,3.18488558049338,2.24840402374164,0.370865956054116
"MYATTS_ASHLEAF",3.19166666668553,0.493749999997001,0.195850000008685,0.306618749873636,0.0538201063734466,3.26635214934034e-06,2.8095089388817e-09,0.9999963025681,4.28270241371257e-07,0.0074,0.1848,0.8078,-4.22342468770256,-8.03418900996312,-1.18940027172096,-1.86500519568969,-2.82846930860929
"NADINE",4.43666666668552,0.489999999997001,0.264225000008685,0.351402083373636,0.0806336934984466,0.00376043733109195,0.846047556700404,3.02973125528588e-06,0.150188976237249,0.596,0.3299,0.0741,3.89083076011734,0.959912213608372,2.68456902884089,0.520899410675654,0.0697770853111028
"NAVAN",5.15750000001886,0.593749999997001,0.301325000008685,0.476082499873636,0.127772509998447,4.08994322787157e-08,0.999944708798903,3.32475127797746e-08,5.5217054151663e-05,0.7649,0.0602,0.1749,5.48312893080829,-1.46025211952455,1.99223710615009,0.728909867529393,1.60022174948098
